date,open,high,low,close
1983-07-13,166.6,167.17,165.87,166.77
1983-07-14,167.67,168.42,166.67,167.07
1983-07-15,166.62,166.72,164.62,165.12
1983-07-18,165.42,166.17,164.67,165.42
1983-07-19,165.77,166.77,165.72,166.32
1983-07-20,167.67,170.37,167.52,170.32
1983-07-21,170.02,171.47,169.42,170.97
1983-07-22,170.35,170.87,169.77,170.02
1983-07-25,169.45,172.07,169.27,171.12
1983-07-26,171.07,172.42,170.37,171.37
1983-07-27,171.75,172.22,167.97,168.47
1983-07-28,168.4,168.82,165.52,165.62
1983-07-29,165.22,165.37,162.42,163.67
1983-08-01,163.52,164.02,162.17,163.07
1983-08-02,163.65,164.52,162.62,163.02
1983-08-03,163.02,164.82,162.27,164.32
1983-08-04,163.65,164.12,159.77,161.42
1983-08-05,161.67,163.07,161.02,162.72
1983-08-08,161.85,161.92,160.22,160.52
1983-08-09,161.17,161.77,159.22,161.42
1983-08-10,161.07,163.37,160.47,162.57
1983-08-11,163.3,163.37,162.12,162.57
1983-08-12,162.77,163.57,162.67,163.37
1983-08-15,164.3,165.67,164.17,164.37
1983-08-16,164.62,164.92,163.17,164.12
1983-08-17,164.5,166.22,164.22,165.62
1983-08-18,166.1,166.22,163.47,163.62
1983-08-19,163.72,164.97,163.22,164.82
1983-08-22,166.02,166.32,164.12,164.32
1983-08-23,164.4,164.47,162.62,162.97
1983-08-24,163.27,163.87,161.17,161.32
1983-08-25,161.85,162.07,160.27,161.52
1983-08-26,160.9,162.92,160.82,162.57
1983-08-29,161.32,163.27,161.07,163.17
1983-08-30,163.07,163.92,162.37,163.12
1983-08-31,162.97,165.07,162.77,164.92
1983-09-01,165.27,165.42,164.17,164.72
1983-09-02,164.52,165.42,164.47,165.32
1983-09-06,166.6,168.42,166.42,168.32
1983-09-07,168.42,168.92,167.57,168.62
1983-09-08,168.22,168.87,167.77,168.12
1983-09-09,168.3,168.37,166.97,167.02
1983-09-12,168.97,169.37,165.07,165.12
1983-09-13,165.3,165.37,164.37,165.12
1983-09-14,164.82,165.72,164.62,165.47
1983-09-15,165.62,165.77,164.35,164.35
1983-09-16,166.67,169.17,166.62,168.92
1983-09-19,169.45,170.67,168.97,170.12
1983-09-20,170.67,171.62,170.57,171.22
1983-09-21,171.22,171.62,169.92,170.72
1983-09-22,170.27,172.22,170.12,171.67
1983-09-23,171.92,172.07,170.92,171.37
1983-09-26,171.77,172.57,170.82,171.47
1983-09-27,171.25,171.32,169.47,170.37
1983-09-28,170.22,170.37,169.47,169.97
1983-09-29,169.72,170.12,169.12,169.37
1983-09-30,169.55,169.57,168.07,168.22
1983-10-03,167.67,168.47,167.27,168.42
1983-10-04,168.47,169.27,168.22,168.47
1983-10-05,168.92,170.12,168.12,170.07
1983-10-06,170.1,172.02,169.97,171.92
1983-10-07,171.92,172.72,171.67,172.07
1983-10-10,171.4,174.22,171.17,174.02
1983-10-11,173.22,173.57,171.47,171.57
1983-10-12,171.55,172.37,170.42,171.02
1983-10-13,171.17,171.97,170.27,171.92
1983-10-14,172.1,172.17,170.82,171.62
1983-10-17,171.77,173.62,171.27,172.47
1983-10-18,172.22,172.57,169.22,169.92
1983-10-19,169.42,169.62,167.07,168.47
1983-10-20,168.02,169.32,167.92,168.87
1983-10-21,168.92,169.22,166.37,167.67
1983-10-24,166.22,168.32,166.07,168.27
1983-10-25,168.25,169.12,167.87,168.07
1983-10-26,168.12,168.37,166.72,166.82
1983-10-27,166.72,167.22,166.37,167.12
1983-10-28,167.45,167.57,164.87,165.32
1983-10-31,165.52,166.12,164.12,165.42
1983-11-01,165.62,165.97,164.22,165.57
1983-11-02,165.62,167.17,165.37,166.67
1983-11-03,166.45,166.57,164.97,165.02
1983-11-04,164.62,164.92,163.72,164.17
1983-11-07,164.02,164.87,163.32,163.42
1983-11-08,163.52,164.27,163.37,163.72
1983-11-09,163.95,165.97,163.87,165.92
1983-11-10,166.12,166.72,165.82,166.17
1983-11-11,166.32,167.92,165.92,167.82
1983-11-14,167.42,168.77,167.32,167.77
1983-11-15,167.27,168.17,166.42,166.62
1983-11-16,167.0,167.37,165.97,166.77
1983-11-17,166.52,167.42,166.07,167.07
1983-11-18,166.97,167.07,165.62,166.67
1983-11-21,166.97,168.17,166.87,167.82
1983-11-22,168.1,168.57,167.52,167.82
1983-11-23,167.87,168.22,167.02,168.12
1983-11-28,168.02,168.02,166.42,166.87
1983-11-29,166.92,169.02,166.52,168.72
1983-11-30,169.15,169.27,166.27,166.37
1983-12-01,166.3,167.52,166.22,167.42
1983-12-02,166.92,167.22,165.42,165.92
1983-12-05,165.77,166.87,164.92,166.77
1983-12-06,166.52,166.92,165.82,166.02
1983-12-07,165.9,167.17,165.82,166.72
1983-12-08,166.4,166.62,165.07,165.42
1983-12-09,165.62,165.82,164.72,165.27
1983-12-12,165.7,166.22,165.37,166.12
1983-12-13,165.72,166.02,164.82,164.97
1983-12-14,165.12,165.37,163.37,163.47
1983-12-15,163.65,163.72,161.64,161.64
1983-12-16,164.9,165.77,164.72,165.72
1983-12-19,165.47,166.37,165.27,165.72
1983-12-20,166.1,166.32,164.77,165.17
1983-12-21,165.67,167.17,165.57,167.07
1983-12-22,167.55,167.62,166.07,166.42
1983-12-23,166.72,166.77,166.22,166.52
1983-12-27,166.85,167.77,166.82,167.42
1983-12-28,167.12,167.47,166.62,167.37
1983-12-29,167.8,168.02,167.02,167.12
1983-12-30,167.05,167.47,166.77,167.27
1984-01-03,166.72,167.07,165.62,165.77
1984-01-04,165.95,169.07,165.87,168.87
1984-01-05,169.5,170.82,169.27,170.07
1984-01-06,170.02,170.92,169.82,170.67
1984-01-09,170.55,171.12,169.92,170.77
1984-01-10,171.45,171.72,169.87,169.97
1984-01-11,169.75,170.62,169.42,169.97
1984-01-12,170.0,170.72,169.52,169.57
1984-01-13,170.52,170.67,168.32,169.12
1984-01-16,169.25,169.82,168.82,169.52
1984-01-17,169.22,170.47,169.17,170.42
1984-01-18,170.32,170.72,168.92,169.87
1984-01-19,169.97,170.02,168.77,169.12
1984-01-20,168.85,168.97,167.72,168.02
1984-01-23,167.92,167.97,166.87,166.97
1984-01-24,167.25,168.27,167.12,167.72
1984-01-25,167.75,168.57,166.17,166.67
1984-01-26,167.02,167.32,165.92,166.02
1984-01-27,166.4,166.52,165.12,166.22
1984-01-30,166.67,166.72,164.67,165.27
1984-01-31,165.52,166.02,164.67,165.47
1984-02-01,165.57,165.82,164.47,165.07
1984-02-02,165.4,165.92,164.62,165.67
1984-02-03,165.57,165.87,161.77,161.97
1984-02-06,161.37,161.57,159.67,159.77
1984-02-07,159.87,160.87,159.02,160.22
1984-02-08,160.15,160.47,156.17,156.47
1984-02-09,156.2,157.72,154.97,156.92
1984-02-10,156.55,157.62,156.47,157.12
1984-02-13,156.9,157.12,154.42,155.77
1984-02-14,156.4,157.87,156.02,157.67
1984-02-15,158.0,158.52,156.37,156.87
1984-02-16,156.84,157.47,155.87,157.22
1984-02-17,156.94,157.77,156.27,156.82
1984-02-21,156.99,157.22,155.52,155.82
1984-02-22,155.97,156.77,155.07,155.32
1984-02-23,154.64,156.07,152.77,155.82
1984-02-24,156.14,159.42,155.87,159.32
1984-02-27,158.74,161.07,158.27,159.72
1984-02-28,159.47,159.52,157.12,157.37
1984-02-29,158.07,159.37,156.62,157.12
1984-03-01,156.72,159.07,156.47,158.67
1984-03-02,159.37,160.67,159.02,159.42
1984-03-05,158.89,159.22,157.82,158.37
1984-03-06,158.59,159.12,156.17,156.22
1984-03-07,155.34,155.52,153.87,154.92
1984-03-08,154.72,156.67,154.47,155.67
1984-03-09,155.12,155.47,154.07,154.77
1984-03-12,155.32,156.72,155.07,156.62
1984-03-13,156.69,158.17,156.22,156.57
1984-03-14,156.24,157.42,155.67,156.82
1984-03-15,156.64,157.97,156.62,157.38
1984-03-16,161.77,162.72,160.82,161.27
1984-03-19,160.57,160.62,159.42,160.27
1984-03-20,160.72,161.72,159.87,160.77
1984-03-21,161.12,161.37,160.17,160.42
1984-03-22,159.92,160.02,158.72,159.07
1984-03-23,159.32,159.47,158.07,158.92
1984-03-26,159.34,159.87,158.62,159.02
1984-03-27,159.42,159.87,158.82,159.82
1984-03-28,159.84,162.32,159.72,162.07
1984-03-29,162.22,162.57,160.72,160.77
1984-03-30,160.84,161.37,160.52,161.02
1984-04-02,161.57,161.82,159.12,159.97
1984-04-03,159.72,160.37,158.72,160.12
1984-04-04,160.17,160.57,159.27,159.57
1984-04-05,159.92,160.17,156.27,156.42
1984-04-06,156.89,157.47,155.57,157.42
1984-04-09,157.79,157.97,156.37,157.57
1984-04-10,157.27,158.57,157.22,157.77
1984-04-11,157.87,158.07,156.27,156.32
1984-04-12,156.62,160.17,155.27,159.67
1984-04-13,159.07,160.82,158.12,158.77
1984-04-16,158.12,160.47,157.87,160.37
1984-04-17,160.37,161.42,159.72,160.27
1984-04-18,159.92,160.27,158.47,159.07
1984-04-19,158.49,159.82,158.37,159.17
1984-04-23,159.69,159.92,157.72,157.92
1984-04-24,157.77,160.67,157.52,159.32
1984-04-25,159.29,160.37,158.82,160.07
1984-04-26,160.42,161.57,160.07,161.12
1984-04-27,160.04,161.72,159.82,160.87
1984-04-30,160.57,161.62,160.17,161.37
1984-05-01,161.67,162.87,161.57,162.67
1984-05-02,162.42,163.22,162.17,162.37
1984-05-03,162.52,162.62,161.57,161.92
1984-05-04,161.42,161.82,158.97,159.12
1984-05-07,159.27,160.27,158.92,160.12
1984-05-08,160.32,161.37,159.62,161.27
1984-05-09,161.02,161.92,159.47,160.27
1984-05-10,160.52,161.27,159.57,160.32
1984-05-11,159.82,159.92,157.42,159.32
1984-05-14,158.84,158.97,157.97,158.32
1984-05-15,158.37,159.17,158.17,158.52
1984-05-16,158.62,159.42,157.97,158.52
1984-05-17,158.17,158.27,156.47,157.02
1984-05-18,157.52,157.62,155.57,156.17
1984-05-21,156.64,156.82,155.32,155.62
1984-05-22,155.27,155.37,153.77,154.62
1984-05-23,154.82,155.17,153.47,153.52
1984-05-24,153.27,153.77,151.17,151.72
1984-05-25,151.64,152.52,151.17,151.82
1984-05-29,151.67,152.17,149.97,150.47
1984-05-30,149.99,152.47,148.87,150.72
1984-05-31,151.19,151.77,149.92,150.77
1984-06-01,151.62,153.37,151.37,153.27
1984-06-04,153.82,155.07,153.77,154.42
1984-06-05,153.92,154.47,153.37,154.42
1984-06-06,154.29,155.27,153.67,154.97
1984-06-07,154.42,155.42,154.17,155.12
1984-06-08,154.87,155.57,154.42,155.17
1984-06-11,154.82,154.87,152.32,152.42
1984-06-12,152.84,152.92,151.72,152.32
1984-06-13,152.92,153.02,151.97,152.07
1984-06-14,152.09,152.17,150.12,150.27
1984-06-15,150.54,150.72,149.0,149.0
1984-06-18,151.62,154.97,151.42,154.92
1984-06-19,154.72,155.52,154.52,154.87
1984-06-20,153.44,158.07,153.12,157.02
1984-06-21,156.77,157.92,156.07,156.57
1984-06-22,156.17,157.57,155.92,156.77
1984-06-25,157.14,157.22,155.97,156.12
1984-06-26,155.67,156.32,154.07,154.62
1984-06-27,154.64,155.22,153.37,153.97
1984-06-28,153.62,155.57,153.57,155.27
1984-06-29,154.97,156.27,154.72,154.82
1984-07-02,154.82,154.87,153.82,154.77
1984-07-03,155.62,156.27,155.07,155.62
1984-07-05,155.84,156.02,154.32,154.47
1984-07-06,153.77,154.72,153.07,154.22
1984-07-09,154.67,156.22,153.27,155.47
1984-07-10,155.22,155.52,154.32,154.87
1984-07-11,154.62,154.87,151.62,151.72
1984-07-12,151.89,152.87,151.22,151.87
1984-07-13,152.69,153.17,152.12,152.57
1984-07-16,152.52,153.67,151.07,153.62
1984-07-17,153.39,154.22,153.07,153.87
1984-07-18,153.67,153.77,152.67,152.87
1984-07-19,152.59,152.97,151.77,151.97
1984-07-20,152.24,152.52,150.27,150.72
1984-07-23,150.19,151.22,149.57,150.47
1984-07-24,150.82,151.07,148.72,148.82
1984-07-25,149.27,151.62,148.42,150.32
1984-07-26,150.44,152.12,150.22,151.62
1984-07-27,151.37,153.17,151.22,152.67
1984-07-30,152.22,152.87,151.47,151.72
1984-07-31,152.02,152.77,151.22,152.22
1984-08-01,152.69,155.17,152.62,154.82
1984-08-02,155.42,158.32,155.37,158.22
1984-08-03,159.57,164.77,159.07,164.27
1984-08-06,163.37,167.22,162.82,163.87
1984-08-07,163.42,165.57,162.77,165.02
1984-08-08,165.62,165.97,163.57,163.67
1984-08-09,163.54,167.97,163.32,167.57
1984-08-10,169.27,170.12,165.97,166.67
1984-08-13,166.24,167.72,165.22,166.97
1984-08-14,167.39,168.02,165.47,166.27
1984-08-15,165.64,166.82,164.52,164.62
1984-08-16,165.19,167.07,164.92,166.32
1984-08-17,166.62,166.87,165.57,166.62
1984-08-20,166.64,167.17,165.62,166.67
1984-08-21,167.27,170.52,167.17,169.97
1984-08-22,170.42,171.02,167.97,168.07
1984-08-23,168.54,169.52,167.82,168.52
1984-08-24,168.72,169.47,168.57,169.22
1984-08-27,167.57,168.02,166.82,167.72
1984-08-28,168.12,168.77,167.37,168.57
1984-08-29,168.42,169.37,168.02,168.07
1984-08-30,168.24,168.52,167.32,167.42
1984-08-31,167.44,167.67,166.97,167.37
1984-09-04,166.92,167.07,165.47,165.62
1984-09-05,165.17,165.92,164.87,165.27
1984-09-06,166.04,167.32,165.97,166.57
1984-09-07,167.42,167.57,164.27,164.32
1984-09-10,163.79,166.12,163.52,165.37
1984-09-11,165.97,166.92,164.17,164.22
1984-09-12,164.52,165.47,164.17,165.27
1984-09-13,165.79,169.42,164.57,169.27
1984-09-14,170.07,170.97,168.67,169.12
1984-09-17,169.32,170.07,168.32,169.27
1984-09-18,169.09,169.42,168.12,168.52
1984-09-19,168.19,170.07,166.87,167.12
1984-09-20,167.42,167.87,166.77,167.72
1984-09-21,166.62,168.97,165.47,165.64
1984-09-24,169.94,170.42,168.72,169.37
1984-09-25,169.64,170.37,168.77,169.92
1984-09-26,170.27,171.57,169.87,170.67
1984-09-27,171.92,172.17,171.42,171.82
1984-09-28,171.04,171.37,169.52,170.07
1984-10-01,169.69,169.77,168.22,168.42
1984-10-02,168.64,169.22,166.57,166.67
1984-10-03,166.67,167.17,165.47,166.17
1984-10-04,166.22,167.17,166.17,166.72
1984-10-05,167.02,167.47,165.97,166.12
1984-10-08,166.22,166.27,165.27,166.07
1984-10-09,166.84,166.97,164.37,164.47
1984-10-10,164.67,165.72,162.72,165.37
1984-10-11,164.82,166.27,164.42,166.12
1984-10-12,166.42,167.77,166.22,167.22
1984-10-15,166.97,169.62,166.82,168.77
1984-10-16,168.64,169.07,167.27,167.92
1984-10-17,168.14,168.97,167.12,167.62
1984-10-18,167.89,172.97,167.22,172.72
1984-10-19,174.09,174.37,170.27,171.72
1984-10-22,171.42,172.72,170.97,171.42
1984-10-23,171.94,172.67,170.27,171.52
1984-10-24,171.22,172.12,170.77,171.22
1984-10-25,171.09,171.42,168.82,168.92
1984-10-26,168.24,168.82,167.87,168.07
1984-10-29,168.07,168.52,167.42,167.57
1984-10-30,168.34,170.87,168.17,169.47
1984-10-31,169.22,170.42,168.47,168.57
1984-11-01,169.32,171.37,169.22,170.37
1984-11-02,169.77,170.92,169.67,170.02
1984-11-05,170.07,171.37,169.27,170.67
1984-11-06,170.87,172.87,170.82,172.82
1984-11-07,172.29,172.37,169.72,170.02
1984-11-08,170.02,170.87,169.42,170.12
1984-11-09,171.19,171.27,168.42,168.52
1984-11-12,168.59,169.27,168.12,168.97
1984-11-13,168.62,169.12,166.67,167.22
1984-11-14,167.32,168.37,166.62,167.37
1984-11-15,167.24,168.37,166.67,167.57
1984-11-16,167.97,168.22,165.67,165.82
1984-11-19,166.07,166.17,164.47,164.72
1984-11-20,165.07,166.47,164.97,165.87
1984-11-21,165.72,166.82,165.02,166.52
1984-11-23,167.39,168.47,167.22,167.97
1984-11-26,167.99,168.37,166.22,166.77
1984-11-27,167.04,169.07,166.42,168.17
1984-11-28,168.17,168.72,165.82,165.97
1984-11-29,165.67,166.12,164.32,164.82
1984-11-30,164.52,165.27,163.87,164.52
1984-12-03,164.99,165.07,163.47,164.12
1984-12-04,164.37,165.17,164.27,164.27
1984-12-05,164.49,164.57,162.57,162.62
1984-12-06,162.57,164.22,162.27,163.17
1984-12-07,162.84,164.02,162.37,162.47
1984-12-10,162.67,164.62,162.17,163.72
1984-12-11,164.19,164.52,163.17,163.92
1984-12-12,164.19,164.27,162.92,163.27
1984-12-13,163.04,164.07,161.52,161.67
1984-12-14,161.64,164.52,161.62,163.02
1984-12-17,163.09,164.12,162.52,164.07
1984-12-18,165.32,168.37,165.12,168.32
1984-12-19,168.17,169.47,166.82,167.57
1984-12-20,167.67,168.07,166.17,166.37
1984-12-21,166.34,166.47,164.37,165.48
1984-12-24,170.42,171.77,170.37,171.12
1984-12-26,170.4,171.07,169.82,170.12
1984-12-27,170.37,170.72,169.37,169.67
1984-12-28,169.87,170.77,169.52,170.37
1984-12-31,170.32,170.87,170.12,170.17
1985-01-02,169.92,169.97,168.17,168.37
1985-01-03,168.37,169.87,166.97,167.02
1985-01-04,167.07,167.32,165.97,166.37
1985-01-07,167.55,168.22,166.92,167.02
1985-01-08,166.95,167.57,166.32,166.82
1985-01-09,167.12,169.12,167.07,168.57
1985-01-10,168.32,172.12,168.17,171.62
1985-01-11,171.57,172.17,170.17,170.82
1985-01-14,170.4,173.92,170.32,173.32
1985-01-15,173.92,174.27,172.42,172.97
1985-01-16,173.37,174.22,172.32,173.12
1985-01-17,173.67,173.87,172.12,172.57
1985-01-18,173.05,173.67,172.37,173.37
1985-01-21,173.6,177.97,173.57,177.62
1985-01-22,178.77,179.12,177.07,177.12
1985-01-23,177.44,179.72,177.07,179.22
1985-01-24,179.35,180.12,178.07,178.52
1985-01-25,178.6,179.77,178.17,178.72
1985-01-28,178.72,179.87,177.42,178.67
1985-01-29,178.3,181.82,177.87,181.72
1985-01-30,181.72,182.07,180.27,180.47
1985-01-31,180.2,181.02,179.77,180.42
1985-02-01,179.57,180.17,179.37,179.52
1985-02-04,179.3,182.37,179.22,181.32
1985-02-05,181.67,182.67,180.37,180.97
1985-02-06,181.17,182.27,180.57,180.92
1985-02-07,181.22,183.16,181.17,183.06
1985-02-08,183.04,183.76,182.47,183.16
1985-02-11,183.31,183.41,180.47,180.92
1985-02-12,180.57,181.77,180.37,181.52
1985-02-13,181.37,185.51,181.32,184.11
1985-02-14,184.26,184.66,182.72,182.82
1985-02-15,183.01,183.61,181.17,181.82
1985-02-19,181.85,182.72,181.62,181.97
1985-02-20,181.32,183.31,180.77,181.07
1985-02-21,180.72,181.52,179.87,180.42
1985-02-22,180.52,181.07,179.02,180.12
1985-02-25,179.52,180.97,178.87,180.87
1985-02-26,180.52,182.87,180.12,182.17
1985-02-27,181.57,182.62,180.47,180.67
1985-02-28,180.47,181.97,180.42,181.77
1985-03-01,182.77,185.06,182.47,183.71
1985-03-04,184.01,184.06,181.87,182.02
1985-03-05,182.42,183.66,181.82,182.72
1985-03-06,182.77,183.06,180.72,180.82
1985-03-07,180.47,181.27,179.52,179.62
1985-03-08,180.37,180.67,179.22,179.27
1985-03-11,179.42,179.72,178.47,179.17
1985-03-12,178.95,180.47,178.92,179.82
1985-03-13,179.55,180.12,177.87,178.07
1985-03-14,178.0,178.62,177.57,177.62
1985-03-15,177.4,178.32,176.5,176.5
1985-03-18,181.62,182.12,179.97,180.32
1985-03-19,180.62,184.21,180.07,183.76
1985-03-20,183.74,184.06,182.12,183.21
1985-03-21,182.9,184.46,182.57,183.16
1985-03-22,183.41,183.46,181.92,182.37
1985-03-25,182.22,182.37,181.12,181.57
1985-03-26,181.7,183.01,181.37,182.27
1985-03-27,182.07,183.81,181.92,183.06
1985-03-28,183.36,184.16,182.47,182.77
1985-03-29,183.34,183.51,182.62,183.31
1985-04-01,183.51,184.16,182.97,184.06
1985-04-02,184.01,184.81,182.57,182.92
1985-04-03,182.87,183.11,180.77,181.22
1985-04-04,181.0,181.67,180.37,181.52
1985-04-08,181.85,182.07,179.67,179.97
1985-04-09,180.57,181.22,179.87,180.47
1985-04-10,181.02,182.62,180.92,181.97
1985-04-11,182.5,183.36,181.87,182.37
1985-04-12,182.3,182.77,181.72,182.72
1985-04-15,182.57,183.21,181.87,182.52
1985-04-16,182.32,184.21,181.22,183.11
1985-04-17,183.04,183.56,182.42,182.97
1985-04-18,183.69,183.76,181.87,181.92
1985-04-19,181.77,182.47,181.47,182.02
1985-04-22,182.07,182.42,181.32,182.07
1985-04-23,181.67,183.96,181.57,183.66
1985-04-24,183.81,184.01,182.77,183.26
1985-04-25,182.95,184.66,182.87,184.16
1985-04-26,184.26,184.41,182.92,182.97
1985-04-29,182.52,182.87,180.72,180.82
1985-04-30,180.95,181.07,179.67,180.82
1985-05-01,180.92,180.97,179.02,179.22
1985-05-02,179.27,179.87,179.07,179.57
1985-05-03,179.8,180.87,179.37,180.67
1985-05-06,180.87,181.32,180.37,180.72
1985-05-07,180.82,182.27,180.72,181.57
1985-05-08,181.17,182.07,180.67,181.77
1985-05-09,181.87,183.26,181.82,182.72
1985-05-10,183.26,186.36,183.16,185.96
1985-05-13,186.06,186.26,185.31,185.91
1985-05-14,186.71,186.76,184.61,184.96
1985-05-15,185.01,186.76,184.71,185.51
1985-05-16,185.76,187.21,185.66,187.11
1985-05-17,186.64,188.71,186.41,187.96
1985-05-20,190.26,190.96,189.31,190.36
1985-05-21,190.21,190.76,189.76,189.86
1985-05-22,189.66,189.66,188.56,189.31
1985-05-23,189.21,189.56,188.51,188.71
1985-05-24,188.99,189.36,188.81,189.21
1985-05-28,189.84,190.21,187.61,188.11
1985-05-29,187.81,188.56,187.46,188.41
1985-05-30,188.21,188.86,187.36,188.36
1985-05-31,188.26,190.51,188.01,189.61
1985-06-03,190.76,190.86,189.26,190.06
1985-06-04,190.11,190.71,189.61,190.26
1985-06-05,190.71,191.11,189.81,189.91
1985-06-06,189.66,191.66,189.51,191.61
1985-06-07,191.46,191.91,189.46,189.51
1985-06-10,189.29,190.01,188.81,189.81
1985-06-11,189.86,190.01,188.86,189.21
1985-06-12,189.11,189.31,187.61,187.81
1985-06-13,187.09,187.56,185.46,185.66
1985-06-14,186.39,187.11,185.66,187.01
1985-06-17,186.86,187.16,186.36,186.91
1985-06-18,187.36,188.16,187.11,187.51
1985-06-19,187.51,188.06,186.51,186.71
1985-06-20,186.51,187.31,185.61,187.26
1985-06-21,186.71,189.57,186.66,189.57
1985-06-24,190.99,192.06,190.41,191.76
1985-06-25,191.94,193.81,191.56,191.86
1985-06-26,192.06,193.36,192.01,192.96
1985-06-27,193.51,194.21,192.61,193.91
1985-06-28,194.11,194.31,193.36,193.61
1985-07-01,193.91,194.96,192.76,194.46
1985-07-02,194.41,195.01,193.76,194.16
1985-07-03,194.51,194.56,193.46,193.56
1985-07-05,194.31,195.46,194.16,194.81
1985-07-08,194.21,194.61,192.81,193.46
1985-07-09,193.21,193.71,192.26,192.81
1985-07-10,192.94,194.26,192.46,194.06
1985-07-11,193.91,194.81,193.56,194.16
1985-07-12,193.91,195.11,193.61,194.56
1985-07-15,194.29,195.56,193.66,194.01
1985-07-16,194.21,196.86,194.16,196.81
1985-07-17,197.36,197.96,196.91,197.56
1985-07-18,196.81,197.41,196.06,196.81
1985-07-19,196.51,197.26,196.26,196.41
1985-07-22,196.24,196.31,194.21,195.41
1985-07-23,195.71,196.46,193.26,193.51
1985-07-24,193.54,193.71,191.56,191.86
1985-07-25,192.19,192.96,191.91,192.76
1985-07-26,192.71,193.41,192.26,192.81
1985-07-29,192.41,192.51,189.66,189.71
1985-07-30,189.91,191.01,189.56,190.41
1985-07-31,190.61,191.61,190.56,191.31
1985-08-01,191.71,193.26,191.66,193.06
1985-08-02,192.69,192.76,191.71,191.81
1985-08-05,191.69,191.76,190.21,191.46
1985-08-06,191.66,191.76,187.76,187.86
1985-08-07,187.69,188.71,187.61,188.16
1985-08-08,188.46,189.41,188.21,189.06
1985-08-09,189.31,189.46,188.41,188.66
1985-08-12,188.51,189.51,187.71,188.21
1985-08-13,187.91,189.41,186.81,188.21
1985-08-14,188.64,188.96,187.86,188.16
1985-08-15,188.21,188.61,186.96,187.51
1985-08-16,187.31,187.66,186.41,186.71
1985-08-19,186.76,187.76,186.66,187.36
1985-08-20,187.86,189.46,187.76,189.31
1985-08-21,189.41,190.26,188.96,189.71
1985-08-22,189.96,190.06,187.51,187.86
1985-08-23,187.81,187.86,186.81,187.36
1985-08-26,186.81,188.11,186.26,188.01
1985-08-27,188.31,188.61,187.76,188.31
1985-08-28,188.24,188.66,187.81,188.41
1985-08-29,188.41,188.76,188.11,188.71
1985-08-30,188.46,188.86,187.51,187.86
1985-09-03,188.14,188.16,186.91,187.66
1985-09-04,187.79,187.86,186.56,187.26
1985-09-05,187.11,187.86,186.51,187.71
1985-09-06,187.96,189.06,187.76,188.46
1985-09-09,188.61,189.36,187.86,188.16
1985-09-10,188.26,188.36,186.01,186.26
1985-09-11,186.11,186.16,184.51,184.56
1985-09-12,184.66,185.36,183.16,183.36
1985-09-13,183.46,183.91,181.52,182.32
1985-09-16,182.52,183.06,182.07,183.06
1985-09-17,183.04,183.21,180.27,180.67
1985-09-18,180.82,181.87,180.37,181.52
1985-09-19,181.25,183.46,181.17,183.16
1985-09-20,183.09,183.96,181.77,182.02
1985-09-23,185.11,186.46,184.96,185.76
1985-09-24,185.36,185.61,183.31,184.11
1985-09-25,183.96,184.06,181.37,181.47
1985-09-26,181.35,182.62,180.62,182.57
1985-09-27,182.42,182.62,182.17,182.47
1985-09-30,182.77,183.31,181.72,182.77
1985-10-01,182.72,186.56,182.62,186.46
1985-10-02,186.39,187.01,184.21,184.26
1985-10-03,184.41,185.86,183.86,184.66
1985-10-04,183.96,184.11,182.62,183.21
1985-10-07,182.67,183.76,182.07,183.16
1985-10-08,183.06,183.61,182.17,182.87
1985-10-09,183.11,184.61,182.92,183.11
1985-10-10,183.11,183.61,182.47,183.41
1985-10-11,183.61,185.71,182.92,185.66
1985-10-14,185.39,187.56,185.11,187.16
1985-10-15,187.31,187.66,185.76,186.61
1985-10-16,186.81,188.41,186.26,188.11
1985-10-17,187.86,189.01,187.26,187.61
1985-10-18,187.81,188.06,186.46,186.81
1985-10-21,186.66,187.36,186.21,186.76
1985-10-22,186.76,188.96,186.66,187.91
1985-10-23,187.71,189.26,187.66,189.16
1985-10-24,188.79,189.31,187.91,188.06
1985-10-25,187.66,187.86,186.86,187.36
1985-10-28,187.11,188.11,186.76,188.06
1985-10-29,188.31,190.36,188.11,189.41
1985-10-30,190.31,190.41,189.26,190.01
1985-10-31,189.66,189.86,188.51,189.21
1985-11-01,189.24,191.46,189.06,191.16
1985-11-04,190.89,191.76,190.46,191.26
1985-11-05,191.41,192.26,191.06,192.01
1985-11-06,192.26,192.61,191.21,192.26
1985-11-07,192.01,192.61,191.71,192.31
1985-11-08,192.31,194.56,192.11,193.81
1985-11-11,193.81,197.96,193.66,197.86
1985-11-12,198.04,199.66,197.51,198.71
1985-11-13,198.34,198.86,197.16,197.86
1985-11-14,197.61,200.31,197.56,199.66
1985-11-15,199.01,200.61,198.21,198.66
1985-11-18,198.99,199.66,197.96,199.26
1985-11-19,199.76,200.11,197.91,199.11
1985-11-20,199.51,200.41,198.81,199.41
1985-11-21,199.91,202.26,199.86,201.76
1985-11-22,201.49,202.86,201.21,201.31
1985-11-25,201.06,201.26,200.21,200.91
1985-11-26,201.11,201.86,200.71,201.11
1985-11-27,200.99,203.76,200.91,203.71
1985-11-29,204.34,204.46,201.91,202.36
1985-12-02,202.26,202.51,200.36,200.71
1985-12-03,200.54,201.61,200.36,201.51
1985-12-04,201.71,205.01,201.41,204.81
1985-12-05,205.34,206.86,204.06,204.31
